00928|-66.027331,18.385084,-66.022887,18.379378
00934|-66.134268,18.422721,-66.105075,18.404685
00936|-66.076463,18.399433,-66.07119,18.391036
00949|-66.264379,18.476928,-66.13359,18.389289
00950|-66.255686,18.481089,-66.195649,18.449718
00951|-66.229557,18.424938,-66.196365,18.405081
00952|-66.212385,18.441871,-66.169906,18.417495
00953|-66.319241,18.401477,-66.19698,18.31675
00954|-66.289446,18.38241,-66.254304,18.353807
00956|-66.213238,18.387218,-66.132302,18.258797
00957|-66.206006,18.395311,-66.168322,18.333145
00959|-66.198286,18.41727,-66.12119,18.331687
00960|-66.155379,18.424656,-66.129465,18.406756
00961|-66.195767,18.430998,-66.124067,18.395248
00962|-66.170306,18.462343,-66.110733,18.420801
00965|-66.131687,18.440542,-66.098803,18.416704
00966|-66.128007,18.418799,-66.100449,18.382455
00968|-66.109499,18.418159,-66.094969,18.400432
00969|-66.133613,18.398801,-66.081258,18.338721
00971|-66.144119,18.382701,-66.08669,18.2777
00976|-66.041155,18.383966,-65.938861,18.293326
00979|-66.042969,18.457834,-65.981531,18.424048
00982|-66.012035,18.427386,-65.980821,18.392665
00983|-66.008962,18.441848,-65.966077,18.388771
00985|-65.981922,18.437476,-65.901782,18.270105
00987|-66.003527,18.399476,-65.913047,18.353066
01001|-72.669018,42.100115,-72.584914,42.030998
01002|-72.546796,42.481949,-72.357962,42.301514
01003|-72.53437,42.398497,-72.51539,42.38091
01005|-72.209138,42.484531,-72.007189,42.356692
01007|-72.472489,42.358762,-72.331642,42.185805
01008|-73.033923,42.25134,-72.871958,42.112814
01009|-72.357287,42.22027,-72.335114,42.203847
01010|-72.274431,42.183885,-72.1348,42.090784
01011|-73.134542,42.388329,-72.894662,42.192816
01012|-72.881081,42.436548,-72.817865,42.338556
01013|-72.627266,42.198735,-72.577214,42.124376
01020|-72.611429,42.217027,-72.514026,42.138493
01022|-72.576176,42.218892,-72.517554,42.173393
01026|-72.986731,42.508597,-72.84794,42.432089
01027|-72.82218,42.362568,-72.614261,42.218188
01028|-72.539396,42.090081,-72.458185,42.033898
01029|-73.082196,42.240361,-73.008407,42.143705
01030|-72.714327,42.106915,-72.638593,42.034209
01031|-72.253593,42.366969,-72.123711,42.296979
01032|-72.860236,42.481923,-72.757124,42.42816
01033|-72.558542,42.308011,-72.447145,42.216439
01034|-73.075117,42.148229,-72.832185,42.036712
01035|-72.638082,42.4271,-72.534546,42.286001
01036|-72.470101,42.103022,-72.36707,42.032708
01037|-72.242954,42.386106,-72.173757,42.339276
01038|-72.636731,42.423176,-72.576433,42.350573
01039|-72.731741,42.412163,-72.646212,42.364737
01040|-72.690457,42.28569,-72.591233,42.161992
01050|-73.004083,42.391482,-72.813396,42.200272
01053|-72.741264,42.368725,-72.677418,42.333792
01054|-72.534368,42.518509,-72.440153,42.430441
01056|-72.524231,42.231836,-72.395352,42.153389
01057|-72.388755,42.158742,-72.259284,42.031677
01060|-72.672796,42.375352,-72.586029,42.286023
01062|-72.740163,42.374579,-72.647539,42.284285
01063|-72.642237,42.320979,-72.634795,42.316873
01066|-72.669916,42.415009,-72.6255,42.398027
01068|-72.113508,42.403797,-71.989503,42.308205
01069|-72.39508,42.245203,-72.221091,42.138927
01070|-72.97914,42.555933,-72.871373,42.483261
01071|-72.894853,42.223775,-72.812228,42.114792
01072|-72.471725,42.512665,-72.377261,42.414328
01073|-72.797548,42.277964,-72.668942,42.183184
01074|-72.207107,42.40906,-72.091676,42.34273
01075|-72.623022,42.305514,-72.52791,42.211691
01077|-72.838853,42.102193,-72.705536,41.997595
01079|-72.340149,42.205593,-72.318489,42.182995
01080|-72.39556,42.192185,-72.332864,42.159597
01081|-72.270599,42.092608,-72.192326,42.031026
01082|-72.347955,42.389057,-72.203363,42.220156
01083|-72.239077,42.251275,-72.147215,42.153588
01084|-72.904388,42.433249,-72.855275,42.339879
01085|-72.857888,42.244793,-72.684836,42.080594
01086|-72.797331,42.131856,-72.790887,42.128747
01088|-72.671324,42.414969,-72.623297,42.361294
01089|-72.694212,42.162992,-72.585452,42.084326
01092|-72.264612,42.226707,-72.19276,42.173331
01093|-72.704345,42.454772,-72.667692,42.405536
01094|-72.158558,42.378085,-72.123551,42.343271
01095|-72.484628,42.184061,-72.362386,42.085254
01096|-72.846883,42.466864,-72.700958,42.35307
01097|-72.852827,42.201135,-72.812341,42.156538
01098|-73.009192,42.466862,-72.87517,42.331474
01103|-72.600208,42.115454,-72.580941,42.09792
01104|-72.61395,42.157339,-72.523736,42.102714
01105|-72.590461,42.114695,-72.563697,42.082007
01106|-72.606305,42.082652,-72.531575,42.024695
01107|-72.620061,42.135636,-72.587798,42.108977
01108|-72.581378,42.098012,-72.534219,42.063595
01109|-72.581786,42.140405,-72.517968,42.096861
01118|-72.557049,42.109506,-72.491457,42.081737
01119|-72.526418,42.145341,-72.495702,42.100586
01128|-72.500128,42.10468,-72.471222,42.087277
01129|-72.507314,42.14891,-72.472274,42.092867
01151|-72.541819,42.161802,-72.482952,42.140405
01199|-72.605405,42.122228,-72.603468,42.119083
01201|-73.38351,42.566985,-73.165221,42.378709
01220|-73.17422,42.660244,-72.968551,42.508597
01222|-73.34995,42.0884,-73.286687,42.04679
01223|-73.20514,42.444324,-73.000067,42.223809
01224|-73.206704,42.518337,-73.192053,42.493678
01225|-73.212153,42.606173,-73.080344,42.510932
01226|-73.198688,42.54101,-72.993234,42.412501
01229|-73.359388,42.284986,-73.316193,42.271157
01230|-73.48326,42.286163,-73.172218,42.043341
01235|-73.157725,42.483927,-72.988318,42.379767
01236|-73.408857,42.302531,-73.343467,42.227276
01237|-73.352064,42.631336,-73.165803,42.485384
01238|-73.316385,42.370002,-73.111586,42.19934
01240|-73.332877,42.411061,-73.193741,42.321886
01242|-73.250661,42.340721,-73.244076,42.331659
01243|-73.068618,42.38903,-72.979852,42.304439
01244|-73.209662,42.153475,-73.182136,42.121401
01245|-73.290196,42.241171,-73.115632,42.14811
01247|-73.177157,42.743983,-72.948753,42.63238
01253|-73.1365,42.266226,-73.049933,42.138854
01254|-73.410883,42.425491,-73.320863,42.351382
01255|-73.186745,42.183943,-73.053254,42.039861
01256|-73.095125,42.64986,-72.950898,42.541264
01257|-73.436744,42.159913,-73.298948,42.047972
01258|-73.508142,42.164534,-73.408525,42.049606
01259|-73.304361,42.115073,-73.1903,42.044752
01260|-73.365346,42.319516,-73.275106,42.274926
01262|-73.363438,42.347634,-73.288477,42.254943
01264|-73.23343,42.259874,-73.159424,42.189672
01266|-73.437385,42.352166,-73.31163,42.224871
01267|-73.335281,42.74594,-73.163566,42.539069
01270|-73.120238,42.559403,-72.976412,42.466731
01301|-72.664835,42.702069,-72.539896,42.566648
01330|-72.877201,42.583807,-72.741113,42.44596
01331|-72.276993,42.645433,-72.080618,42.483671
01337|-72.676691,42.732937,-72.489473,42.648437
01338|-72.823811,42.597667,-72.788298,42.564816
01339|-72.975379,42.736749,-72.783452,42.541152
01340|-72.855831,42.737635,-72.622023,42.624687
01341|-72.760403,42.57607,-72.648481,42.447129
01342|-72.674843,42.578601,-72.556329,42.49914
01343|-73.018433,42.684132,-72.951088,42.632766
01344|-72.496375,42.650069,-72.362287,42.573928
01346|-72.853583,42.702238,-72.772717,42.633953
01347|-72.522992,42.564061,-72.507995,42.550937
01349|-72.532381,42.605534,-72.418043,42.544705
01350|-73.023494,42.741133,-72.928298,42.701241
01351|-72.574625,42.589691,-72.453626,42.506873
01354|-72.552777,42.679996,-72.465087,42.596399
01355|-72.40187,42.548812,-72.244952,42.313284
01360|-72.516774,42.728531,-72.377466,42.60447
01364|-72.3647,42.675409,-72.224839,42.532299
01366|-72.306294,42.550231,-72.100884,42.370013
01367|-72.995727,42.739254,-72.853941,42.633479
01368|-72.282981,42.721549,-72.098388,42.615295
01370|-72.832408,42.675063,-72.632962,42.527127
01373|-72.686764,42.543231,-72.566689,42.409656
01375|-72.588166,42.509474,-72.523288,42.422705
01376|-72.584194,42.677977,-72.466163,42.579267
01378|-72.412015,42.725435,-72.271995,42.609376
01379|-72.45957,42.607802,-72.355727,42.50149
01380|-72.384996,42.598865,-72.353929,42.526774
01420|-71.863036,42.637788,-71.74798,42.543889
01430|-71.99023,42.713564,-71.856519,42.594878
01431|-71.898716,42.711418,-71.772518,42.633688
01432|-71.647632,42.583386,-71.511445,42.517107
01434|-71.647632,42.558601,-71.571704,42.517107
01436|-72.138951,42.626582,-72.034167,42.579909
01438|-72.040733,42.570075,-72.026255,42.559914
01440|-72.054411,42.64721,-71.923363,42.532389
01450|-71.660414,42.663469,-71.493541,42.56915
01451|-71.62531,42.550424,-71.529753,42.447486
01452|-72.099534,42.546716,-71.919819,42.421172
01453|-71.842217,42.574192,-71.688775,42.474199
01460|-71.542242,42.576763,-71.428281,42.499848
01462|-71.775532,42.643888,-71.664614,42.53029
01463|-71.657913,42.705188,-71.532572,42.625898
01464|-71.678614,42.635089,-71.594739,42.52515
01467|-71.635397,42.500375,-71.600838,42.473465
01468|-72.127021,42.604413,-72.001342,42.4957
01469|-71.768977,42.7073,-71.650545,42.611589
01473|-71.979721,42.628888,-71.837518,42.484395
01474|-71.775517,42.707997,-71.712087,42.631406
01475|-72.11746,42.716792,-71.979786,42.60468
01501|-71.895017,42.231155,-71.796631,42.159892
01503|-71.678521,42.41821,-71.580006,42.350461
01504|-71.563301,42.064831,-71.49773,42.01428
01505|-71.764315,42.395772,-71.670456,42.312278
01506|-72.147261,42.238539,-72.060415,42.151723
01507|-72.046721,42.190893,-71.899474,42.072623
01510|-71.725722,42.43686,-71.656862,42.3903
01515|-72.079055,42.245338,-72.018501,42.169302
01516|-71.829883,42.100706,-71.67977,42.008065
01518|-72.135216,42.164404,-72.090866,42.048622
01519|-71.725091,42.23244,-71.637153,42.17387
01520|-71.90468,42.384395,-71.801615,42.292563
01521|-72.20169,42.091585,-72.134954,42.030245
01522|-71.928474,42.431611,-71.816584,42.321089
01523|-71.724163,42.53379,-71.606651,42.410348
01524|-71.96067,42.2845,-71.875317,42.200451
01525|-71.642933,42.114423,-71.623688,42.098904
01527|-71.834572,42.237485,-71.723513,42.145281
01529|-71.591835,42.063804,-71.562605,42.013729
01531|-72.212402,42.36378,-72.041777,42.277449
01532|-71.689651,42.364924,-71.580294,42.278593
01534|-71.693596,42.165462,-71.592495,42.105156
01535|-72.135066,42.308205,-72.030342,42.229971
01536|-71.733806,42.251894,-71.645061,42.197283
01537|-71.915635,42.192293,-71.855772,42.133458
01540|-71.911872,42.165713,-71.797034,42.072853
01541|-71.965319,42.519085,-71.812572,42.394651
01542|-71.941806,42.219253,-71.875939,42.182944
01543|-72.035336,42.44659,-71.887502,42.319336
01545|-71.769441,42.332078,-71.65945,42.24131
01550|-72.099811,42.114045,-71.988305,42.026916
01560|-71.720036,42.185913,-71.642111,42.163241
01561|-71.692477,42.447608,-71.682718,42.439836
01562|-72.041777,42.315727,-71.93891,42.183943
01564|-71.835665,42.49189,-71.717859,42.386792
01566|-72.135687,42.174597,-72.02387,42.028723
01568|-71.648077,42.230595,-71.551595,42.121687
01569|-71.696568,42.114012,-71.590781,42.011476
01570|-71.889366,42.092783,-71.804666,42.023505
01571|-71.994497,42.094386,-71.877747,42.0243
01581|-71.677812,42.306094,-71.542783,42.225566
01583|-71.823517,42.404586,-71.726314,42.322978
01585|-72.238596,42.310053,-72.111283,42.157611
01588|-71.70658,42.155055,-71.623688,42.093954
01590|-71.831531,42.191194,-71.679949,42.081706
01602|-71.883917,42.296379,-71.811949,42.244664
01603|-71.876717,42.266692,-71.811085,42.22662
01604|-71.799656,42.277594,-71.731559,42.219365
01605|-71.834911,42.315053,-71.754941,42.263611
01606|-71.829017,42.341179,-71.763761,42.282266
01607|-71.809113,42.245263,-71.774751,42.206668
01608|-71.812758,42.271632,-71.793336,42.252082
01609|-71.860157,42.311865,-71.798685,42.259619
01610|-71.829263,42.261493,-71.79112,42.223627
01611|-71.899316,42.263992,-71.856543,42.213536
01612|-71.99378,42.349499,-71.865129,42.281052
01701|-71.492971,42.352557,-71.376991,42.29331
01702|-71.496833,42.300256,-71.390105,42.257297
01718|-71.429414,42.522192,-71.426169,42.518262
01719|-71.560272,42.519581,-71.473963,42.463847
01720|-71.498561,42.533818,-71.385198,42.436746
01721|-71.522619,42.289841,-71.418429,42.229641
01730|-71.321171,42.52663,-71.231635,42.44879
01731|-71.299398,42.485809,-71.263124,42.448953
01740|-71.660582,42.479642,-71.549077,42.39774
01741|-71.399527,42.563498,-71.304563,42.502193
01742|-71.430276,42.504563,-71.289049,42.412691
01745|-71.514886,42.298203,-71.492574,42.280748
01746|-71.502418,42.23811,-71.379777,42.15669
01747|-71.57129,42.157989,-71.499575,42.099313
01748|-71.602838,42.268079,-71.460287,42.182131
01749|-71.607908,42.411981,-71.472385,42.366851
01752|-71.625981,42.380604,-71.475335,42.311182
01754|-71.478587,42.450273,-71.430276,42.402302
01756|-71.593105,42.142576,-71.495397,42.063441
01757|-71.564566,42.191289,-71.477743,42.116807
01760|-71.402279,42.327036,-71.302577,42.247151
01770|-71.419847,42.271697,-71.329213,42.191932
01772|-71.58535,42.330392,-71.485007,42.262716
01773|-71.366934,42.464202,-71.265855,42.392215
01775|-71.559046,42.466255,-71.464285,42.389924
01776|-71.484949,42.436746,-71.361826,42.340883
01778|-71.398085,42.412691,-71.32803,42.310055
01801|-71.207035,42.530007,-71.112097,42.449795
01803|-71.240983,42.544473,-71.168638,42.465796
01810|-71.255172,42.700176,-71.075961,42.597959
01821|-71.306454,42.592038,-71.205032,42.506544
01824|-71.405433,42.626008,-71.294221,42.549629
01826|-71.37892,42.736102,-71.238434,42.650013
01827|-71.556712,42.702689,-71.446581,42.643652
01830|-71.113537,42.833089,-71.000426,42.758653
01832|-71.182404,42.821388,-71.08231,42.761208
01833|-71.034099,42.754391,-70.923497,42.692522
01834|-71.058642,42.782565,-70.959998,42.718013
01835|-71.13079,42.773615,-71.041893,42.732545
01840|-71.173406,42.711738,-71.146924,42.701755
01841|-71.190997,42.723297,-71.134138,42.693774
01843|-71.188515,42.70585,-71.133584,42.675865
01844|-71.255954,42.794289,-71.116453,42.670763
01845|-71.145748,42.740147,-71.021604,42.604092
01850|-71.322332,42.66676,-71.287072,42.645195
01851|-71.36466,42.641009,-71.312679,42.607189
01852|-71.320101,42.655283,-71.271231,42.612635
01854|-71.382491,42.665818,-71.312871,42.638397
01860|-71.053601,42.863389,-70.970771,42.811655
01862|-71.333592,42.612745,-71.248122,42.529767
01863|-71.417812,42.653754,-71.359945,42.610373
01864|-71.145976,42.609033,-71.028228,42.551669
01867|-71.136179,42.566432,-71.071035,42.500645
01876|-71.296418,42.656667,-71.165021,42.564337
01879|-71.498309,42.700526,-71.370389,42.617418
01880|-71.102484,42.530895,-71.035296,42.471428
01886|-71.498166,42.651671,-71.385438,42.526771
01887|-71.218954,42.615277,-71.130342,42.515626
01890|-71.189599,42.47393,-71.110829,42.435325
01901|-70.952316,42.466961,-70.939918,42.454424
01902|-70.961656,42.490849,-70.922036,42.455475
01904|-71.011469,42.512383,-70.935632,42.467182
01905|-70.994822,42.483671,-70.948651,42.44499
01906|-71.054196,42.505195,-70.972337,42.429679
01907|-70.934293,42.490495,-70.879394,42.460434
01908|-70.940304,42.457061,-70.902146,42.41614
01913|-71.004401,42.886619,-70.899359,42.821797
01915|-70.922096,42.591314,-70.777103,42.527514
01921|-71.108775,42.737053,-70.949673,42.620819
01922|-70.96743,42.790511,-70.864602,42.735454
01923|-71.002683,42.613052,-70.907002,42.540474
01929|-70.818601,42.674302,-70.735315,42.593837
01930|-70.757461,42.689705,-70.617922,42.572324
01937|-70.987365,42.588087,-70.979404,42.583757
01938|-70.965906,42.750702,-70.727991,42.6342
01940|-71.075298,42.574588,-70.985821,42.501547
01944|-70.814493,42.59936,-70.715511,42.544387
01945|-70.899045,42.521099,-70.800228,42.47505
01949|-71.059256,42.641557,-70.964791,42.563187
01950|-70.938476,42.840058,-70.808423,42.787019
01951|-70.927491,42.81151,-70.793362,42.748088
01952|-70.914538,42.88679,-70.812423,42.815076
01960|-71.034619,42.57024,-70.912695,42.495048
01966|-70.644533,42.692779,-70.573307,42.62603
01969|-70.971688,42.754139,-70.812384,42.68119
01970|-70.9509,42.545962,-70.791114,42.484355
01982|-70.919625,42.660407,-70.800797,42.593377
01983|-70.985293,42.673091,-70.894833,42.599707
01984|-70.934038,42.623758,-70.810093,42.577914
01985|-71.018127,42.823382,-70.918037,42.758474
02019|-71.50315,42.13587,-71.441117,42.01719
02021|-71.177624,42.231943,-71.066393,42.137532
02025|-70.853555,42.264682,-70.781973,42.200678
02026|-71.231661,42.280327,-71.13665,42.210132
02030|-71.343089,42.282937,-71.231882,42.200602
02032|-71.23656,42.168615,-71.193222,42.14018
02035|-71.289357,42.106405,-71.178014,42.014899
02038|-71.455564,42.139411,-71.359046,42.035721
02043|-70.931449,42.274018,-70.826933,42.157502
02045|-70.950049,42.365819,-70.823087,42.258843
02047|-70.696042,42.144454,-70.683303,42.131953
02048|-71.286898,42.061702,-71.158998,41.972045
02050|-70.787326,42.164737,-70.638111,42.057687
02052|-71.352072,42.215604,-71.267879,42.148527
02053|-71.477994,42.179193,-71.375618,42.132099
02054|-71.404381,42.200486,-71.318157,42.131942
02056|-71.382187,42.14952,-71.280023,42.08232
02061|-70.892903,42.195292,-70.752492,42.106201
02062|-71.238971,42.213608,-71.153943,42.150223
02066|-70.83717,42.257964,-70.711677,42.161381
02067|-71.240093,42.164383,-71.13113,42.057971
02071|-71.284938,42.122717,-71.259675,42.089514
02072|-71.15029,42.164,-71.056439,42.072813
02081|-71.303735,42.20422,-71.210751,42.097983
02090|-71.251368,42.259404,-71.145953,42.183248
02093|-71.458104,42.090758,-71.285183,42.017798
02108|-71.073451,42.361928,-71.05547,42.352383
02109|-71.05942,42.369753,-71.048786,42.35574
02110|-71.061212,42.364175,-71.047624,42.352325
02111|-71.065755,42.356268,-71.052228,42.342399
02113|-71.058525,42.368292,-71.051088,42.36183
02114|-71.078127,42.369097,-71.056658,42.354876
02115|-71.113437,42.352959,-71.080082,42.331774
02116|-71.086259,42.356216,-71.062575,42.343184
02118|-71.084904,42.347513,-71.06023,42.326256
02119|-71.102944,42.334144,-71.066431,42.311685
02120|-71.109602,42.340293,-71.081457,42.326092
02121|-71.101932,42.318927,-71.069938,42.29298
02122|-71.072022,42.311336,-71.037307,42.276959
02124|-71.102694,42.303407,-71.044547,42.267683
02125|-71.078823,42.331009,-70.949292,42.301197
02126|-71.111567,42.287668,-71.068391,42.259722
02127|-71.062587,42.347602,-71.009291,42.321465
02128|-71.045689,42.398867,-70.986242,42.346799
02129|-71.080947,42.394996,-71.047222,42.368636
02130|-71.145648,42.333199,-71.095008,42.28695
02131|-71.147752,42.298903,-71.094002,42.266902
02132|-71.191113,42.303697,-71.140499,42.254997
02134|-71.146094,42.373735,-71.110604,42.346116
02135|-71.174798,42.366635,-71.135309,42.330097
02136|-71.151772,42.279001,-71.106903,42.22788
02138|-71.160332,42.395853,-71.105427,42.364281
02139|-71.116393,42.376332,-71.089181,42.353038
02140|-71.156302,42.404384,-71.11282,42.382555
02141|-71.096875,42.374278,-71.065093,42.365093
02142|-71.094852,42.368254,-71.073121,42.356942
02143|-71.118004,42.392812,-71.072995,42.372966
02144|-71.134501,42.416586,-71.104022,42.387228
02145|-71.11109,42.400829,-71.074273,42.380821
02148|-71.08919,42.444799,-71.020095,42.410745
02149|-71.075177,42.424097,-71.028096,42.388699
02150|-71.053336,42.414773,-71.009933,42.384666
02151|-71.033051,42.450096,-70.960117,42.38255
02152|-70.996579,42.391486,-70.923201,42.317353
02155|-71.149798,42.453395,-71.072217,42.396103
02163|-71.128232,42.368684,-71.117517,42.363554
02169|-71.070506,42.290718,-70.945841,42.205498
02170|-71.03751,42.281243,-70.997877,42.253805
02171|-71.043039,42.30799,-70.987185,42.263226
02176|-71.082858,42.475531,-71.025358,42.438873
02180|-71.121514,42.502163,-71.074955,42.443996
02184|-71.059895,42.238299,-70.961495,42.168201
02186|-71.130808,42.27748,-71.03149,42.200777
02188|-70.973978,42.235104,-70.93701,42.178805
02189|-70.95058,42.236199,-70.91485,42.182178
02190|-70.980306,42.194845,-70.920936,42.136896
02191|-70.966999,42.280949,-70.910179,42.224101
02199|-71.086376,42.349508,-71.07876,42.345386
02203|-71.0611,42.362511,-71.056825,42.358875
02210|-71.056245,42.355384,-71.021937,42.341333
02215|-71.125276,42.354615,-71.087455,42.335505
02222|-71.065089,42.368892,-71.06017,42.364193
02301|-71.080363,42.117353,-70.99643,42.04237
02302|-71.025548,42.126398,-70.97422,42.045141
02322|-71.07157,42.154476,-71.02229,42.102659
02324|-71.054354,42.011068,-70.899141,41.929427
02330|-70.829627,41.94783,-70.680534,41.800371
02332|-70.781101,42.097303,-70.608764,42.003149
02333|-70.989618,42.071,-70.896319,41.996158
02338|-70.912212,42.026663,-70.806384,41.948405
02339|-70.899861,42.158213,-70.803502,42.087001
02341|-70.912631,42.096318,-70.833476,42.015703
02343|-71.029634,42.168742,-70.976492,42.118599
02346|-70.999748,41.966285,-70.763395,41.794294
02347|-71.036646,41.907489,-70.893739,41.779238
02351|-71.00228,42.151101,-70.915787,42.087684
02356|-71.168595,42.095699,-71.071184,42.017246
02357|-71.087117,42.065406,-71.072344,42.049617
02359|-70.846685,42.117002,-70.750596,42.012422
02360|-70.753351,42.013595,-70.525567,41.763301
02364|-70.800384,42.023231,-70.693056,41.933372
02366|-70.670477,41.860927,-70.641523,41.837888
02367|-70.863044,42.013558,-70.75841,41.927734
02368|-71.102663,42.206768,-71.017064,42.132636
