01020|-72.611429,42.216987,-72.514026,42.139774
01022|-72.567293,42.218734,-72.517952,42.173361
01026|-72.992643,42.508597,-72.847904,42.43267
01027|-72.822258,42.36273,-72.613138,42.223278
01028|-72.539684,42.089719,-72.458185,42.033898
01029|-73.089305,42.240183,-73.007867,42.143652
01030|-72.714246,42.107152,-72.638593,42.034209
01031|-72.24119,42.357963,-72.151697,42.294133
01032|-72.855644,42.48098,-72.757124,42.401829
01033|-72.558585,42.308011,-72.447145,42.216465
01034|-73.075117,42.148214,-72.832185,42.036712
01035|-72.639129,42.427081,-72.531586,42.285477
01036|-72.469939,42.103131,-72.366991,42.032705
01037|-72.275884,42.403356,-72.138286,42.328266
01038|-72.636654,42.423176,-72.574825,42.349504
01039|-72.731741,42.456245,-72.661562,42.364915
01040|-72.690457,42.286265,-72.590216,42.162032
01050|-72.960011,42.345077,-72.813422,42.200141
01053|-72.741217,42.370021,-72.678088,42.336358
01054|-72.534657,42.518586,-72.439607,42.428853
01056|-72.52429,42.231847,-72.395288,42.153153
01057|-72.392103,42.15999,-72.243678,42.03168
01060|-72.659728,42.375238,-72.584211,42.284137
01062|-72.739717,42.374339,-72.647539,42.284241
01063|-72.642237,42.320979,-72.634795,42.316873
01066|-72.669916,42.415015,-72.625498,42.398027
01068|-72.112467,42.403967,-71.989503,42.308697
01069|-72.39508,42.245252,-72.221218,42.137686
01070|-72.97914,42.555933,-72.87032,42.479534
01071|-72.895663,42.223352,-72.813156,42.115006
01072|-72.469358,42.510411,-72.374568,42.413449
01073|-72.814405,42.278088,-72.667733,42.183379
01074|-72.098499,42.389676,-72.088561,42.381957
01075|-72.623934,42.305683,-72.52789,42.211691
01077|-72.838853,42.102218,-72.705989,41.997595
01079|-72.341766,42.20623,-72.317206,42.182012
01080|-72.39561,42.191522,-72.345381,42.172188
01081|-72.270675,42.092522,-72.192326,42.031026
01082|-72.356018,42.3835,-72.203363,42.220156
01083|-72.239127,42.251387,-72.141843,42.153588
01084|-72.90458,42.434871,-72.854462,42.340036
01085|-72.857888,42.245004,-72.684836,42.080797
01086|-72.797331,42.131856,-72.790887,42.128747
01088|-72.672126,42.413134,-72.624953,42.361519
01089|-72.694861,42.162992,-72.588531,42.084308
01092|-72.264715,42.226812,-72.207455,42.174747
01093|-72.675027,42.457678,-72.625679,42.409656
01094|-72.158558,42.378085,-72.123551,42.343271
01095|-72.484628,42.184765,-72.375934,42.084764
01096|-72.835606,42.466864,-72.700958,42.35307
01097|-72.852212,42.201135,-72.812465,42.15552
01098|-73.007761,42.449094,-72.880814,42.331474
01103|-72.603771,42.115454,-72.580941,42.096729
01104|-72.614158,42.157191,-72.523736,42.103488
01105|-72.59199,42.114695,-72.563697,42.081558
01106|-72.608261,42.073716,-72.531575,42.024695
01107|-72.619601,42.135488,-72.587798,42.108744
01108|-72.589401,42.098285,-72.534358,42.063736
01109|-72.581786,42.142387,-72.518835,42.097025
01118|-72.557323,42.107894,-72.49111,42.081835
01119|-72.526866,42.145341,-72.495702,42.100586
01128|-72.502271,42.104935,-72.471164,42.087175
01129|-72.518561,42.148893,-72.472274,42.092867
01151|-72.541665,42.162219,-72.48304,42.140405
01199|-72.605405,42.122228,-72.603468,42.119083
01201|-73.385635,42.519367,-73.182199,42.39339
01220|-73.174282,42.660173,-73.063281,42.56158
01222|-73.350384,42.074707,-73.296265,42.047038
01223|-73.195589,42.413563,-73.000067,42.234162
01224|-73.204637,42.517733,-73.191635,42.493886
01225|-73.212069,42.606076,-73.082214,42.510932
01226|-73.199248,42.541067,-73.038851,42.412521
01229|-73.359388,42.284986,-73.316193,42.271157
01230|-73.476856,42.278609,-73.180617,42.087676
01235|-73.165864,42.48668,-72.988153,42.37486
01236|-73.395417,42.302466,-73.358167,42.226186
01237|-73.369761,42.63182,-73.165803,42.445436
01238|-73.315372,42.368068,-73.159998,42.247448
01240|-73.333662,42.411865,-73.208633,42.321886
01242|-73.25679,42.343723,-73.24369,42.326987
01243|-73.068618,42.391482,-72.953295,42.304439
01244|-73.279592,42.135894,-73.245517,42.091052
01245|-73.288919,42.241672,-73.138497,42.132174
01247|-73.17726,42.743983,-72.948753,42.63238
01253|-73.162083,42.252606,-73.060095,42.138805
01254|-73.410843,42.419699,-73.310852,42.351659
01255|-73.186713,42.186982,-73.053254,42.039861
01256|-73.095553,42.649877,-72.951039,42.54162
01257|-73.436744,42.159913,-73.297178,42.047972
01258|-73.508142,42.184492,-73.404684,42.049606
01259|-73.304361,42.118131,-73.172218,42.043341
01260|-73.365346,42.319516,-73.275106,42.274926
01262|-73.365751,42.352336,-73.288139,42.257506
01264|-73.256797,42.260061,-73.161462,42.196991
01266|-73.440786,42.352016,-73.312309,42.225038
01267|-73.329034,42.74594,-73.163566,42.542404
01270|-73.120264,42.559501,-72.968551,42.466706
01301|-72.664891,42.702069,-72.539896,42.566266
01330|-72.877011,42.564564,-72.741113,42.463285
01331|-72.27666,42.644309,-72.080618,42.483654
01337|-72.674577,42.732889,-72.489473,42.648437
01338|-72.8485,42.597153,-72.785246,42.559062
01339|-72.975379,42.702927,-72.791022,42.541152
01340|-72.801613,42.735929,-72.619646,42.62926
01341|-72.76596,42.578126,-72.648708,42.44596
01342|-72.675452,42.579454,-72.555094,42.50648
01343|-73.018433,42.684132,-72.951088,42.632766
01344|-72.503732,42.639329,-72.362287,42.573945
01346|-72.857357,42.737635,-72.772737,42.63507
01347|-72.526808,42.569438,-72.507182,42.552641
01349|-72.529116,42.604506,-72.437312,42.547341
01350|-73.023709,42.741133,-72.927162,42.701264
01351|-72.574705,42.588763,-72.453626,42.506495
01354|-72.552777,42.679996,-72.465087,42.596399
01355|-72.395843,42.548702,-72.244952,42.303224
01360|-72.516774,42.728531,-72.377131,42.604008
01364|-72.3647,42.722204,-72.224839,42.532299
01366|-72.26043,42.55036,-72.10091,42.370402
01367|-72.995727,42.739232,-72.840924,42.633479
01368|-72.282981,42.721549,-72.111071,42.6236
01370|-72.832009,42.658334,-72.632942,42.534148
01373|-72.663341,42.524536,-72.556736,42.414235
01375|-72.589558,42.510223,-72.520928,42.422504
01376|-72.583289,42.612244,-72.520477,42.578488
01378|-72.412015,42.725435,-72.278688,42.609376
01379|-72.466104,42.607832,-72.35379,42.501346
01380|-72.384996,42.598865,-72.353929,42.526774
01420|-71.862953,42.637985,-71.747769,42.511744
01430|-71.9875,42.7133,-71.856519,42.594878
01431|-71.898716,42.711418,-71.772518,42.63384
01432|-71.626598,42.583026,-71.511459,42.543069
01434|-71.647632,42.558601,-71.571704,42.517107
01436|-72.13912,42.626607,-72.036873,42.580922
01438|-72.043212,42.569052,-72.018699,42.556052
01440|-72.054394,42.64721,-71.923503,42.532389
01450|-71.660464,42.663495,-71.493541,42.569386
01451|-71.624504,42.549593,-71.52991,42.447308
01452|-72.099625,42.546624,-71.919835,42.421029
01453|-71.840179,42.573901,-71.692528,42.475128
01460|-71.542323,42.576862,-71.428536,42.500177
01462|-71.775748,42.644216,-71.664614,42.530351
01463|-71.657916,42.705194,-71.532408,42.625813
01464|-71.67898,42.635135,-71.608972,42.524091
01467|-71.635429,42.501998,-71.594415,42.473032
01468|-72.126935,42.604375,-72.001376,42.4957
01469|-71.750481,42.7073,-71.650721,42.611589
01473|-71.979721,42.629045,-71.837807,42.484492
01474|-71.775957,42.707997,-71.714674,42.631454
01475|-72.116631,42.717172,-71.981575,42.601835
01501|-71.895135,42.231262,-71.798002,42.159881
01503|-71.678766,42.418232,-71.580043,42.350465
01504|-71.563924,42.064803,-71.497901,42.014273
01505|-71.764442,42.395772,-71.670551,42.312116
01506|-72.147261,42.238594,-72.060497,42.151588
01507|-72.046819,42.190908,-71.899489,42.072623
01510|-71.725984,42.436744,-71.65674,42.389163
01515|-72.078877,42.245206,-72.0186,42.16928
01516|-71.830044,42.100706,-71.679242,42.008065
01518|-72.135388,42.164391,-72.091297,42.063146
01519|-71.727345,42.23218,-71.637199,42.17412
01520|-71.90486,42.380704,-71.802042,42.292762
01521|-72.201841,42.091545,-72.134954,42.030246
01522|-71.928859,42.431826,-71.816887,42.320879
01523|-71.728385,42.533895,-71.626139,42.410264
01524|-71.960633,42.284579,-71.875367,42.200262
01525|-71.642933,42.114423,-71.623688,42.098904
01527|-71.834572,42.234651,-71.723535,42.144928
01529|-71.591951,42.064056,-71.56311,42.013719
01531|-72.213946,42.363853,-72.041168,42.27716
01532|-71.689744,42.364871,-71.580091,42.278763
01534|-71.693596,42.165788,-71.592634,42.105152
01535|-72.134811,42.308697,-72.030322,42.230017
01536|-71.733458,42.252471,-71.643699,42.207948
01537|-71.915419,42.192425,-71.855917,42.133458
01540|-71.911895,42.16582,-71.797208,42.072732
01541|-71.965442,42.519083,-71.813162,42.39495
01542|-71.941889,42.219253,-71.876218,42.183213
01543|-72.035114,42.446559,-71.887761,42.319336
01545|-71.768215,42.332406,-71.659142,42.24131
01550|-72.099811,42.115115,-71.988095,42.026916
01560|-71.71983,42.185913,-71.642168,42.16313
01561|-71.690654,42.448,-71.679393,42.439836
01562|-72.041168,42.310683,-71.939356,42.183762
01564|-71.835604,42.492186,-71.718362,42.38685
01566|-72.135715,42.174428,-72.023905,42.028723
01568|-71.649218,42.23087,-71.554556,42.121721
01569|-71.696344,42.114104,-71.591104,42.011474
01570|-71.88948,42.09273,-71.804666,42.023505
01571|-71.994697,42.094248,-71.878827,42.0243
01581|-71.676441,42.305891,-71.542878,42.225959
01583|-71.824162,42.404854,-71.741907,42.321526
01585|-72.217879,42.297797,-72.111283,42.168642
01588|-71.71351,42.155055,-71.621248,42.093954
01590|-71.831942,42.191484,-71.679962,42.081771
01602|-71.884101,42.296523,-71.812592,42.249022
01603|-71.876783,42.266694,-71.811085,42.226648
01604|-71.799656,42.277205,-71.73118,42.219287
01605|-71.838922,42.314981,-71.755751,42.264392
01606|-71.828863,42.341179,-71.764096,42.282266
01607|-71.809892,42.245263,-71.765334,42.206757
01608|-71.812758,42.271812,-71.793336,42.252082
01609|-71.860157,42.310586,-71.798728,42.259099
01610|-71.829263,42.261725,-71.79112,42.229801
01611|-71.895938,42.263983,-71.856562,42.21251
01612|-71.99378,42.349428,-71.865221,42.281361
01701|-71.493182,42.35313,-71.377687,42.29331
01702|-71.497046,42.300292,-71.390365,42.257281
01718|-71.432089,42.522192,-71.426169,42.516947
01719|-71.560367,42.519841,-71.473528,42.463775
01720|-71.498546,42.533992,-71.384899,42.436937
01721|-71.522757,42.289829,-71.418429,42.229485
01730|-71.321268,42.52663,-71.229573,42.449144
01731|-71.289897,42.465533,-71.270122,42.448953
01740|-71.660574,42.479503,-71.548903,42.397703
01741|-71.399586,42.563661,-71.30461,42.502425
01742|-71.430389,42.50455,-71.289302,42.412715
01745|-71.509124,42.301079,-71.492804,42.283588
01746|-71.502626,42.238145,-71.380182,42.156782
01747|-71.571591,42.158286,-71.499575,42.099313
01748|-71.602221,42.268079,-71.460271,42.182592
01749|-71.607759,42.411981,-71.472678,42.367329
01752|-71.625825,42.380632,-71.475505,42.310977
01754|-71.478362,42.450273,-71.430389,42.402631
01756|-71.592914,42.142637,-71.495397,42.063695
01757|-71.564406,42.192041,-71.478028,42.116664
01760|-71.402518,42.329135,-71.302922,42.247729
01770|-71.420075,42.271916,-71.329213,42.192033
01772|-71.585168,42.330336,-71.485007,42.262716
01773|-71.366326,42.462738,-71.26615,42.392121
01775|-71.559046,42.466451,-71.464285,42.390025
01776|-71.483298,42.436937,-71.36162,42.340883
01778|-71.398085,42.412715,-71.328403,42.309821
01801|-71.206967,42.531286,-71.112116,42.449795
01803|-71.24089,42.544473,-71.168444,42.465871
01810|-71.256103,42.701208,-71.076133,42.597955
01821|-71.306836,42.588358,-71.205032,42.506367
01824|-71.405401,42.626008,-71.294221,42.549949
01826|-71.378798,42.73667,-71.238103,42.648868
01827|-71.557464,42.702689,-71.446418,42.643652
01830|-71.113537,42.833089,-70.998602,42.757098
01832|-71.182446,42.821388,-71.081706,42.76085
01833|-71.034638,42.753833,-70.924125,42.694352
01834|-71.058883,42.78423,-70.959693,42.718038
01835|-71.131603,42.774231,-71.041769,42.732463
01840|-71.173406,42.71186,-71.145902,42.70048
01841|-71.191212,42.72327,-71.133361,42.693025
01843|-71.188858,42.707197,-71.133686,42.675863
01844|-71.255185,42.794248,-71.115603,42.669491
01845|-71.145857,42.741191,-71.02231,42.604077
01850|-71.322191,42.666515,-71.286011,42.644538
01851|-71.364345,42.641005,-71.312679,42.60649
01852|-71.320025,42.656216,-71.271271,42.612675
01854|-71.382491,42.661809,-71.312395,42.636698
01860|-71.053601,42.863318,-70.969191,42.810691
01862|-71.33309,42.613011,-71.240664,42.529285
01863|-71.417652,42.653821,-71.359945,42.610393
01864|-71.136742,42.608996,-71.028312,42.552262
01867|-71.136522,42.566432,-71.070978,42.500292
01876|-71.296271,42.657691,-71.165009,42.564538
01879|-71.498593,42.700524,-71.366434,42.617418
01880|-71.100727,42.531122,-71.035296,42.471689
01886|-71.498006,42.653821,-71.38474,42.526189
01887|-71.218083,42.615277,-71.130524,42.515597
01890|-71.189599,42.473892,-71.109625,42.435545
01901|-70.953152,42.466961,-70.939918,42.453734
01902|-70.961656,42.491179,-70.922036,42.455346
01904|-71.011592,42.512043,-70.935454,42.466134
01905|-71.00133,42.492283,-70.948454,42.443497
01906|-71.054196,42.505195,-70.968594,42.429679
01907|-70.933987,42.49081,-70.87732,42.45786
01908|-70.943335,42.456883,-70.900783,42.413127
01913|-71.004869,42.886619,-70.899832,42.819714
01915|-70.922263,42.591512,-70.793158,42.536302
01921|-71.108632,42.737,-70.948594,42.620819
01922|-70.967169,42.78128,-70.864814,42.735299
01923|-71.002653,42.613238,-70.907922,42.540335
01929|-70.818629,42.675852,-70.733821,42.595324
01930|-70.757461,42.690178,-70.617109,42.570694
01937|-70.987365,42.588087,-70.979404,42.583757
01938|-70.965341,42.732647,-70.7236,42.6342
01940|-71.075257,42.574588,-70.978364,42.501685
01944|-70.814493,42.599576,-70.713002,42.539462
01945|-70.898994,42.528795,-70.8292,42.47446
01949|-71.059377,42.641636,-70.964659,42.563184
01950|-70.940294,42.841283,-70.808423,42.787495
01951|-70.932629,42.811785,-70.791497,42.748915
01952|-70.914538,42.88679,-70.807341,42.812291
01960|-71.034847,42.57024,-70.912707,42.494753
01966|-70.644018,42.69303,-70.570939,42.625367
01969|-70.976411,42.754237,-70.798976,42.680667
01970|-70.949917,42.546836,-70.782205,42.484278
01982|-70.919914,42.660343,-70.800797,42.593377
01983|-70.985293,42.673178,-70.895975,42.599647
01984|-70.933883,42.623846,-70.810093,42.577822
01985|-71.020402,42.824578,-70.917423,42.758326
02019|-71.50315,42.135766,-71.441346,42.01719
02021|-71.178013,42.228256,-71.066609,42.137734
02025|-70.85338,42.264837,-70.780408,42.200678
02026|-71.231739,42.280412,-71.131322,42.209241
02030|-71.343089,42.282937,-71.232237,42.200499
02032|-71.235951,42.168802,-71.194455,42.14018
02035|-71.289424,42.106408,-71.178457,42.014462
02038|-71.455904,42.139543,-71.359333,42.034895
02043|-70.931887,42.274686,-70.827,42.15758
02045|-70.960392,42.311721,-70.820683,42.258099
02047|-70.694116,42.143323,-70.677773,42.125251
02048|-71.288265,42.061161,-71.158704,41.974216
02050|-70.787664,42.20373,-70.635028,42.057469
02052|-71.352072,42.215632,-71.268088,42.148623
02053|-71.478521,42.179386,-71.375618,42.131421
02054|-71.404381,42.200703,-71.318157,42.131915
02056|-71.382187,42.14952,-71.280268,42.08241
02061|-70.890291,42.195372,-70.752394,42.106201
02062|-71.238302,42.213901,-71.154967,42.149916
02066|-70.838802,42.254446,-70.708495,42.160663
02067|-71.238942,42.165942,-71.13113,42.057362
02071|-71.29303,42.115372,-71.253816,42.088492
02072|-71.15018,42.164042,-71.056511,42.072813
02081|-71.303785,42.20412,-71.215306,42.097661
02090|-71.251494,42.259283,-71.145784,42.182831
02093|-71.458116,42.090119,-71.285131,42.017798
02108|-71.075219,42.361928,-71.056485,42.35531
02109|-71.059795,42.371197,-71.046389,42.356572
02110|-71.061212,42.364175,-71.0455,42.35277
02111|-71.064472,42.356268,-71.052186,42.343703
02113|-71.058525,42.368292,-71.051069,42.362402
02114|-71.077095,42.369097,-71.05749,42.355507
02115|-71.113437,42.355417,-71.080517,42.330787
02116|-71.087445,42.358697,-71.062575,42.343184
02118|-71.088245,42.347513,-71.059487,42.326256
02119|-71.102944,42.334144,-71.066431,42.311685
02120|-71.111019,42.338336,-71.080625,42.324934
02121|-71.101932,42.319213,-71.069471,42.291973
02122|-71.072022,42.332186,-70.951683,42.276198
02124|-71.097403,42.30243,-71.046383,42.267299
02125|-71.078823,42.330791,-71.031367,42.300822
02126|-71.111622,42.291147,-71.069494,42.259722
02127|-71.063553,42.347488,-71.006968,42.319608
02128|-71.047381,42.397398,-70.986053,42.346799
02129|-71.080947,42.394996,-71.044298,42.368391
02130|-71.140135,42.332003,-71.094745,42.28695
02131|-71.147775,42.302322,-71.095759,42.268321
02132|-71.191155,42.30175,-71.127925,42.255155
02134|-71.144158,42.373043,-71.110591,42.346023
02135|-71.174798,42.373796,-71.123168,42.330189
02136|-71.150386,42.280502,-71.106903,42.22788
02138|-71.160488,42.395886,-71.105427,42.364229
02139|-71.117193,42.376332,-71.086975,42.352397
02140|-71.156302,42.404172,-71.112939,42.382555
02141|-71.096875,42.374292,-71.064095,42.362608
02142|-71.092581,42.369131,-71.070738,42.354233
02143|-71.118193,42.392238,-71.072728,42.372724
02144|-71.134514,42.41806,-71.104022,42.387228
02145|-71.11109,42.400651,-71.073496,42.380821
02148|-71.089446,42.444753,-71.020377,42.41253
02149|-71.076419,42.424155,-71.028065,42.386596
02150|-71.055295,42.414226,-71.009377,42.383209
02151|-71.033203,42.450096,-70.958393,42.388116
02152|-70.998328,42.393591,-70.953031,42.343928
02155|-71.149798,42.453445,-71.071297,42.396396
02163|-71.125573,42.36898,-71.117193,42.363743
02169|-71.06109,42.280987,-70.94484,42.226661
02170|-71.03751,42.281243,-70.995973,42.25347
02171|-71.042794,42.313598,-70.981944,42.26348
02176|-71.082919,42.475895,-71.025864,42.43884
02180|-71.121765,42.502258,-71.07524,42.444017
02184|-71.049548,42.238415,-70.960191,42.168309
02186|-71.130808,42.277699,-71.031388,42.200681
02188|-70.973665,42.236715,-70.93701,42.181788
02189|-70.94999,42.233641,-70.91485,42.182178
02190|-70.981293,42.194701,-70.920936,42.135502
02191|-70.968591,42.264276,-70.917081,42.224101
02199|-71.085602,42.349508,-71.078746,42.345413
02203|-71.0611,42.362485,-71.056825,42.358849
02210|-71.056246,42.359733,-71.012357,42.337988
02215|-71.125201,42.354615,-71.087588,42.335505
02222|-71.065089,42.368892,-71.06017,42.364193
02301|-71.080483,42.117293,-70.996674,42.042178
02302|-71.025534,42.126506,-70.974964,42.045401
02322|-71.070973,42.153815,-71.021859,42.103215
02324|-71.054184,42.010999,-70.899185,41.929592
02330|-70.829827,41.947507,-70.680534,41.800371
02332|-70.781445,42.096977,-70.604196,42.00023
02333|-70.98994,42.071203,-70.896618,41.996158
02338|-70.912205,42.026432,-70.806366,41.948277
02339|-70.900119,42.158308,-70.803502,42.087303
02341|-70.912962,42.096318,-70.833403,42.015703
02343|-71.029667,42.169005,-70.976565,42.118745
02346|-70.999846,41.966346,-70.763179,41.794294
02347|-71.03657,41.907489,-70.893454,41.778888
02351|-71.002354,42.148156,-70.915787,42.087446
02356|-71.168681,42.095699,-71.071184,42.010143
02357|-71.087117,42.065406,-71.072344,42.049617
02359|-70.847319,42.117002,-70.749716,42.012871
02360|-70.753527,42.013677,-70.524406,41.762821
02364|-70.800525,42.023167,-70.686105,41.933241
02366|-70.670477,41.860927,-70.641523,41.837888
02367|-70.863066,42.013613,-70.758692,41.927699
02368|-71.10293,42.206768,-71.018985,42.132949
