-180.02197265625,-157.52197265625,-67.47802734375,-89.97802734375,..\..\Data\1.jpg
-112.52197265625,-90.02197265625,-67.47802734375,-89.97802734375,..\..\Data\10.jpg
67.47802734375,89.97802734375,67.52197265625,45.02197265625,..\..\Data\100.jpg
89.97802734375,112.47802734375,67.52197265625,45.02197265625,..\..\Data\101.jpg
112.47802734375,134.97802734375,67.52197265625,45.02197265625,..\..\Data\102.jpg
134.97802734375,157.47802734375,67.52197265625,45.02197265625,..\..\Data\103.jpg
157.47802734375,179.97802734375,67.52197265625,45.02197265625,..\..\Data\104.jpg
-135.02197265625,-112.52197265625,67.52197265625,45.02197265625,..\..\Data\105.jpg
-112.52197265625,-90.02197265625,67.52197265625,45.02197265625,..\..\Data\106.jpg
-90.02197265625,-67.52197265625,67.52197265625,45.02197265625,..\..\Data\107.jpg
-67.52197265625,-45.02197265625,67.52197265625,45.02197265625,..\..\Data\108.jpg
-45.02197265625,-22.52197265625,67.52197265625,45.02197265625,..\..\Data\109.jpg
-90.02197265625,-67.52197265625,-67.47802734375,-89.97802734375,..\..\Data\11.jpg
-22.52197265625,-0.02197265625,67.52197265625,45.02197265625,..\..\Data\110.jpg
-0.0219726562503979,22.4780273437496,67.52197265625,45.02197265625,..\..\Data\111.jpg
22.47802734375,44.97802734375,67.52197265625,45.02197265625,..\..\Data\112.jpg
-180.02197265625,-157.52197265625,90.02197265625,67.52197265625,..\..\Data\113.jpg
-157.52197265625,-135.02197265625,90.02197265625,67.52197265625,..\..\Data\114.jpg
44.97802734375,67.47802734375,90.02197265625,67.52197265625,..\..\Data\115.jpg
67.47802734375,89.97802734375,90.02197265625,67.52197265625,..\..\Data\116.jpg
89.97802734375,112.47802734375,90.02197265625,67.52197265625,..\..\Data\117.jpg
112.47802734375,134.97802734375,90.02197265625,67.52197265625,..\..\Data\118.jpg
134.97802734375,157.47802734375,90.02197265625,67.52197265625,..\..\Data\119.jpg
-67.52197265625,-45.02197265625,-67.47802734375,-89.97802734375,..\..\Data\12.jpg
157.47802734375,179.97802734375,90.02197265625,67.52197265625,..\..\Data\120.jpg
-135.02197265625,-112.52197265625,90.02197265625,67.52197265625,..\..\Data\121.jpg
-112.52197265625,-90.02197265625,90.02197265625,67.52197265625,..\..\Data\122.jpg
-90.02197265625,-67.52197265625,90.02197265625,67.52197265625,..\..\Data\123.jpg
-67.52197265625,-45.02197265625,90.02197265625,67.52197265625,..\..\Data\124.jpg
-45.02197265625,-22.52197265625,90.02197265625,67.52197265625,..\..\Data\125.jpg
-22.52197265625,-0.02197265625,90.02197265625,67.52197265625,..\..\Data\126.jpg
-0.0219726562503979,22.4780273437496,90.02197265625,67.52197265625,..\..\Data\127.jpg
22.47802734375,44.97802734375,90.02197265625,67.52197265625,..\..\Data\128.jpg
-45.02197265625,-22.52197265625,-67.47802734375,-89.97802734375,..\..\Data\13.jpg
-22.52197265625,-0.02197265625,-67.47802734375,-89.97802734375,..\..\Data\14.jpg
-0.0219726562503979,22.4780273437496,-67.47802734375,-89.97802734375,..\..\Data\15.jpg
22.47802734375,44.97802734375,-67.47802734375,-89.97802734375,..\..\Data\16.jpg
-180.02197265625,-157.52197265625,-44.97802734375,-67.47802734375,..\..\Data\17.jpg
-157.52197265625,-135.02197265625,-44.97802734375,-67.47802734375,..\..\Data\18.jpg
44.97802734375,67.47802734375,-44.97802734375,-67.47802734375,..\..\Data\19.jpg
-157.52197265625,-135.02197265625,-67.47802734375,-89.97802734375,..\..\Data\2.jpg
67.47802734375,89.97802734375,-44.97802734375,-67.47802734375,..\..\Data\20.jpg
89.97802734375,112.47802734375,-44.97802734375,-67.47802734375,..\..\Data\21.jpg
112.47802734375,134.97802734375,-44.97802734375,-67.47802734375,..\..\Data\22.jpg
134.97802734375,157.47802734375,-44.97802734375,-67.47802734375,..\..\Data\23.jpg
157.47802734375,179.97802734375,-44.97802734375,-67.47802734375,..\..\Data\24.jpg
-135.02197265625,-112.52197265625,-44.97802734375,-67.47802734375,..\..\Data\25.jpg
-112.52197265625,-90.02197265625,-44.97802734375,-67.47802734375,..\..\Data\26.jpg
-90.02197265625,-67.52197265625,-44.97802734375,-67.47802734375,..\..\Data\27.jpg
-67.52197265625,-45.02197265625,-44.97802734375,-67.47802734375,..\..\Data\28.jpg
-45.02197265625,-22.52197265625,-44.97802734375,-67.47802734375,..\..\Data\29.jpg
44.97802734375,67.47802734375,-67.47802734375,-89.97802734375,..\..\Data\3.jpg
-22.52197265625,-0.02197265625,-44.97802734375,-67.47802734375,..\..\Data\30.jpg
-0.0219726562503979,22.4780273437496,-44.97802734375,-67.47802734375,..\..\Data\31.jpg
22.47802734375,44.97802734375,-44.97802734375,-67.47802734375,..\..\Data\32.jpg
-180.02197265625,-157.52197265625,-22.47802734375,-44.97802734375,..\..\Data\33.jpg
-157.52197265625,-135.02197265625,-22.47802734375,-44.97802734375,..\..\Data\34.jpg
44.97802734375,67.47802734375,-22.47802734375,-44.97802734375,..\..\Data\35.jpg
67.47802734375,89.97802734375,-22.47802734375,-44.97802734375,..\..\Data\36.jpg
89.97802734375,112.47802734375,-22.47802734375,-44.97802734375,..\..\Data\37.jpg
112.47802734375,134.97802734375,-22.47802734375,-44.97802734375,..\..\Data\38.jpg
134.97802734375,157.47802734375,-22.47802734375,-44.97802734375,..\..\Data\39.jpg
67.47802734375,89.97802734375,-67.47802734375,-89.97802734375,..\..\Data\4.jpg
157.47802734375,179.97802734375,-22.47802734375,-44.97802734375,..\..\Data\40.jpg
-135.02197265625,-112.52197265625,-22.47802734375,-44.97802734375,..\..\Data\41.jpg
-112.52197265625,-90.02197265625,-22.47802734375,-44.97802734375,..\..\Data\42.jpg
-90.02197265625,-67.52197265625,-22.47802734375,-44.97802734375,..\..\Data\43.jpg
-67.52197265625,-45.02197265625,-22.47802734375,-44.97802734375,..\..\Data\44.jpg
-45.02197265625,-22.52197265625,-22.47802734375,-44.97802734375,..\..\Data\45.jpg
-22.52197265625,-0.02197265625,-22.47802734375,-44.97802734375,..\..\Data\46.jpg
-0.0219726562503979,22.4780273437496,-22.47802734375,-44.97802734375,..\..\Data\47.jpg
22.47802734375,44.97802734375,-22.47802734375,-44.97802734375,..\..\Data\48.jpg
